date,open,high,low,close,volume
2016-04-11,2255.0700,2301.4100,2255.0700,2283.1400,50116206
2016-04-12,2283.2100,2289.5500,2236.4400,2264.0200,45314660
2016-04-13,2278.5200,2330.0600,2278.5200,2294.0200,57522857
2016-04-14,2310.6000,2325.3800,2289.5700,2324.3900,46139451
2016-04-15,2328.3100,2328.3100,2297.6800,2309.6800,40308909
2016-04-18,2288.4200,2288.4200,2249.3400,2265.5900,38252497
2016-04-19,2278.3100,2289.0500,2253.5900,2272.5200,35911567
2016-04-20,2279.7600,2284.1100,2119.4300,2145.2400,56160932
2016-04-21,2135.9300,2160.2600,2106.9700,2110.1600,36026892
2016-04-22,2093.7800,2136.9200,2090.9500,2136.9200,29586774
2016-04-25,2128.6600,2130.0600,2083.6400,2126.8300,26959280
2016-04-26,2123.8700,2155.7000,2119.3800,2155.7000,27579366
2016-04-27,2162.7600,2176.3300,2142.4600,2146.6100,32179112
2016-04-28,2149.1000,2158.4900,2108.2700,2155.2300,31257270
2016-04-29,2141.5800,2162.2000,2138.7400,2138.7400,25362369
2016-05-03,2138.9600,2217.2300,2126.8800,2217.2300,40518570
2016-05-04,2210.1300,2233.5900,2206.2700,2211.0200,41117967
2016-05-05,2208.4000,2226.5500,2198.7600,2224.1000,34603690
2016-05-06,2226.4400,2235.9600,2129.1900,2129.1900,49401485
2016-05-09,2107.3300,2107.3300,2045.1200,2053.6000,37401165
2016-05-10,2051.3800,2067.6200,2044.2800,2054.2200,25343896
2016-05-11,2067.6900,2073.8300,2032.3000,2034.9300,28980495
2016-05-12,2006.2600,2039.3200,1975.0700,2034.5700,28433750
2016-05-13,2030.9400,2058.6600,2013.8600,2025.2200,26223879
2016-05-16,2017.8400,2057.8600,2008.5400,2057.8600,28343345
2016-05-17,2059.5200,2107.7300,2036.8900,2081.4400,38088173
2016-05-18,2062.8100,2062.8100,2000.5300,2020.4800,35523823
2016-05-19,2023.9600,2076.4900,2023.9600,2037.4000,33919737
2016-05-20,2018.3800,2065.3000,2013.5300,2065.3000,31659474
2016-05-23,2073.0000,2107.0500,2073.0000,2098.2300,38387502
2016-05-24,2094.2100,2094.2100,2061.5200,2075.5100,34139734
2016-05-25,2091.9700,2111.2600,2062.6400,2067.2500,36260689
2016-05-26,2060.4300,2086.4900,2019.3000,2086.0100,37261301
2016-05-27,2076.3000,2090.1700,2065.3800,2069.8900,34131536
2016-05-30,2054.6200,2083.8300,2033.6700,2058.5200,33054054
2016-05-31,2061.8400,2160.5300,2060.1400,2159.8000,56992435
2016-06-01,2164.7300,2188.8900,2163.0500,2168.8200,58794179
2016-06-02,2163.5900,2188.5600,2160.2500,2188.5600,54154714
2016-06-03,2176.3600,2236.5800,2175.8200,2204.9700,64614589
2016-06-06,2212.4600,2219.2800,2181.9900,2199.3000,49092385
2016-06-07,2202.0400,2204.1800,2181.3000,2196.7300,45258225
2016-06-08,2191.2700,2201.5300,2166.9700,2186.5500,47491814
2016-06-13,2150.3900,2165.2800,2054.7100,2054.7100,53756488
2016-06-14,2045.2100,2070.1500,2032.4400,2058.3100,38905975
2016-06-15,2033.6000,2143.4500,2031.6700,2128.8000,50827620
2016-06-16,2124.1600,2137.1800,2097.3500,2101.4200,49736195
