index,date,a,b,diff_pct
74,1951-12-01,270874000000.000000,270874000000.000000,0.000000
75,1952-01-01,273170000000.000000,273170000000.000000,0.000000
76,1952-02-01,273170000000.000000,273170000000.000000,0.000000
77,1952-03-01,273170000000.000000,273170000000.000000,0.000000
78,1952-04-01,283505000000.000000,283505000000.000000,0.000000
79,1952-05-01,283505000000.000000,283505000000.000000,0.000000
80,1952-06-01,283505000000.000000,283505000000.000000,0.000000
81,1952-07-01,284584000000.000000,284584000000.000000,0.000000
82,1952-08-01,284584000000.000000,284584000000.000000,0.000000
83,1952-09-01,284584000000.000000,284584000000.000000,0.000000
84,1952-10-01,294752000000.000000,294752000000.000000,0.000000
85,1952-11-01,294752000000.000000,294752000000.000000,0.000000
86,1952-12-01,294752000000.000000,294752000000.000000,0.000000
87,1953-01-01,300182000000.000000,300182000000.000000,0.000000
88,1953-02-01,300182000000.000000,300182000000.000000,0.000000
89,1953-03-01,300182000000.000000,300182000000.000000,0.000000
90,1953-04-01,306680000000.000000,306680000000.000000,0.000000
91,1953-05-01,306680000000.000000,306680000000.000000,0.000000
92,1953-06-01,306680000000.000000,306680000000.000000,0.000000
93,1953-07-01,316348000000.000000,316348000000.000000,0.000000
94,1953-08-01,316348000000.000000,316348000000.000000,0.000000
95,1953-09-01,316348000000.000000,316348000000.000000,0.000000
96,1953-10-01,315055000000.000000,315055000000.000000,0.000000
97,1953-11-01,315055000000.000000,315055000000.000000,0.000000
98,1953-12-01,315055000000.000000,315055000000.000000,0.000000
99,1954-01-01,316592000000.000000,316592000000.000000,0.000000
100,1954-02-01,316592000000.000000,316592000000.000000,0.000000
101,1954-03-01,316592000000.000000,316592000000.000000,0.000000
102,1954-04-01,320732000000.000000,320732000000.000000,0.000000
103,1954-05-01,320732000000.000000,320732000000.000000,0.000000
104,1954-06-01,320732000000.000000,320732000000.000000,0.000000
105,1954-07-01,329781000000.000000,329781000000.000000,0.000000
106,1954-08-01,329781000000.000000,329781000000.000000,0.000000
107,1954-09-01,329781000000.000000,329781000000.000000,0.000000
108,1954-10-01,337554000000.000000,337554000000.000000,0.000000
109,1954-11-01,337554000000.000000,337554000000.000000,0.000000
110,1954-12-01,337554000000.000000,337554000000.000000,0.000000
111,1955-01-01,341601000000.000000,341601000000.000000,0.000000
112,1955-02-01,341601000000.000000,341601000000.000000,0.000000
113,1955-03-01,341601000000.000000,341601000000.000000,0.000000
114,1955-04-01,350860000000.000000,350860000000.000000,0.000000
115,1955-05-01,350860000000.000000,350860000000.000000,0.000000
116,1955-06-01,350860000000.000000,350860000000.000000,0.000000
117,1955-07-01,360688000000.000000,360688000000.000000,0.000000
118,1955-08-01,360688000000.000000,360688000000.000000,0.000000
119,1955-09-01,360688000000.000000,360688000000.000000,0.000000
120,1955-10-01,367383000000.000000,367383000000.000000,0.000000
121,1955-11-01,367383000000.000000,367383000000.000000,0.000000
122,1955-12-01,367383000000.000000,367383000000.000000,0.000000
123,1956-01-01,375328000000.000000,375328000000.000000,0.000000
124,1956-02-01,375328000000.000000,375328000000.000000,0.000000
125,1956-03-01,375328000000.000000,375328000000.000000,0.000000
126,1956-04-01,383760000000.000000,383760000000.000000,0.000000
127,1956-05-01,383760000000.000000,383760000000.000000,0.000000
128,1956-06-01,383760000000.000000,383760000000.000000,0.000000
129,1956-07-01,390218000000.000000,390218000000.000000,0.000000
130,1956-08-01,390218000000.000000,390218000000.000000,0.000000
131,1956-09-01,390218000000.000000,390218000000.000000,0.000000
132,1956-10-01,394263000000.000000,394263000000.000000,0.000000
133,1956-11-01,394263000000.000000,394263000000.000000,0.000000
134,1956-12-01,394263000000.000000,394263000000.000000,0.000000
135,1957-01-01,401222000000.000000,401222000000.000000,0.000000
136,1957-02-01,401222000000.000000,401222000000.000000,0.000000
137,1957-03-01,401222000000.000000,401222000000.000000,0.000000
138,1957-04-01,408017000000.000000,408017000000.000000,0.000000
139,1957-05-01,408017000000.000000,408017000000.000000,0.000000
140,1957-06-01,408017000000.000000,408017000000.000000,0.000000
141,1957-07-01,414670000000.000000,414670000000.000000,0.000000
142,1957-08-01,414670000000.000000,414670000000.000000,0.000000
143,1957-09-01,414670000000.000000,414670000000.000000,0.000000
144,1957-10-01,417162000000.000000,417162000000.000000,0.000000
145,1957-11-01,417162000000.000000,417162000000.000000,0.000000
146,1957-12-01,417162000000.000000,417162000000.000000,0.000000
147,1958-01-01,414465000000.000000,414465000000.000000,0.000000
148,1958-02-01,414465000000.000000,414465000000.000000,0.000000
149,1958-03-01,414465000000.000000,414465000000.000000,0.000000
150,1958-04-01,419841000000.000000,419841000000.000000,0.000000
151,1958-05-01,419841000000.000000,419841000000.000000,0.000000
152,1958-06-01,419841000000.000000,419841000000.000000,0.000000
153,1958-07-01,429327000000.000000,429327000000.000000,0.000000
154,1958-08-01,429327000000.000000,429327000000.000000,0.000000
155,1958-09-01,429327000000.000000,429327000000.000000,0.000000
156,1958-10-01,438440000000.000000,438440000000.000000,0.000000
157,1958-11-01,438440000000.000000,438440000000.000000,0.000000
158,1958-12-01,438440000000.000000,438440000000.000000,0.000000
159,1959-01-01,438052000000.000000,438052000000.000000,0.000000
160,1959-02-01,438052000000.000000,438052000000.000000,0.000000
161,1959-03-01,438052000000.000000,438052000000.000000,0.000000
162,1959-04-01,447672000000.000000,447672000000.000000,0.000000
163,1959-05-01,447672000000.000000,447672000000.000000,0.000000
164,1959-06-01,447672000000.000000,447672000000.000000,0.000000
165,1959-07-01,456362000000.000000,456362000000.000000,0.000000
166,1959-08-01,456362000000.000000,456362000000.000000,0.000000
167,1959-09-01,456362000000.000000,456362000000.000000,0.000000
168,1959-10-01,463647000000.000000,463647000000.000000,0.000000
169,1959-11-01,463647000000.000000,463647000000.000000,0.000000
170,1959-12-01,463647000000.000000,463647000000.000000,0.000000
171,1960-01-01,475580000000.000000,475580000000.000000,0.000000
172,1960-02-01,475580000000.000000,475580000000.000000,0.000000
173,1960-03-01,475580000000.000000,475580000000.000000,0.000000
174,1960-04-01,479638000000.000000,479638000000.000000,0.000000
175,1960-05-01,479638000000.000000,479638000000.000000,0.000000
176,1960-06-01,479638000000.000000,479638000000.000000,0.000000
177,1960-07-01,485654000000.000000,485654000000.000000,0.000000
178,1960-08-01,485654000000.000000,485654000000.000000,0.000000
179,1960-09-01,485654000000.000000,485654000000.000000,0.000000
180,1960-10-01,486897000000.000000,486897000000.000000,0.000000
181,1960-11-01,486897000000.000000,486897000000.000000,0.000000
182,1960-12-01,486897000000.000000,486897000000.000000,0.000000
183,1961-01-01,484488000000.000000,484488000000.000000,0.000000
184,1961-02-01,484488000000.000000,484488000000.000000,0.000000
185,1961-03-01,484488000000.000000,484488000000.000000,0.000000
186,1961-04-01,494136000000.000000,494136000000.000000,0.000000
187,1961-05-01,494136000000.000000,494136000000.000000,0.000000
188,1961-06-01,494136000000.000000,494136000000.000000,0.000000
189,1961-07-01,502979000000.000000,502979000000.000000,0.000000
190,1961-08-01,502979000000.000000,502979000000.000000,0.000000
191,1961-09-01,502979000000.000000,502979000000.000000,0.000000
192,1961-10-01,511054000000.000000,511054000000.000000,0.000000
193,1961-11-01,511054000000.000000,511054000000.000000,0.000000
194,1961-12-01,511054000000.000000,511054000000.000000,0.000000
195,1962-01-01,518133000000.000000,518133000000.000000,0.000000
196,1962-02-01,518133000000.000000,518133000000.000000,0.000000
197,1962-03-01,518133000000.000000,518133000000.000000,0.000000
198,1962-04-01,522112000000.000000,522112000000.000000,0.000000
199,1962-05-01,522112000000.000000,522112000000.000000,0.000000
200,1962-06-01,522112000000.000000,522112000000.000000,0.000000
